postcode,suburb,state,dc,type
5113,ELIZABETH WEST,SA,ELIZABETH WEST DC,Delivery Area                                
5114,ANDREWS FARM,SA,ELIZABETH WEST DC,Delivery Area                                
5114,BLAKEVIEW,SA,ELIZABETH WEST DC,Delivery Area                                
5114,CRAIGMORE,SA,ELIZABETH WEST DC,Delivery Area                                
5114,GOULD CREEK,SA,ELIZABETH WEST DC,Delivery Area                                
5114,HUMBUG SCRUB,SA,ELIZABETH WEST DC,Delivery Area                                
5114,ONE TREE HILL,SA,ELIZABETH WEST DC,Delivery Area                                
5114,SAMPSON FLAT,SA,ELIZABETH WEST DC,Delivery Area                                
5114,SMITHFIELD,SA,ELIZABETH WEST DC,Delivery Area                                
5114,SMITHFIELD PLAINS,SA,ELIZABETH WEST DC,Delivery Area                                
5114,ULEYBURY,SA,ELIZABETH WEST DC,Delivery Area                                
5114,YATTALUNGA,SA,ELIZABETH WEST DC,Delivery Area                                
5115,KUDLA,SA,ELIZABETH WEST DC,Delivery Area                                
5115,MUNNO PARA,SA,ELIZABETH WEST DC,Delivery Area                                
5115,MUNNO PARA DOWNS,SA,ELIZABETH WEST DC,Delivery Area                                
5115,MUNNO PARA WEST,SA,ELIZABETH WEST DC,Delivery Area                                
5116,EVANSTON,SA,GAWLER DC,Delivery Area                                
5116,EVANSTON GARDENS,SA,GAWLER DC,Delivery Area                                
5116,EVANSTON PARK,SA,GAWLER DC,Delivery Area                                
5116,EVANSTON SOUTH,SA,GAWLER DC,Delivery Area                                
5116,HILLIER,SA,GAWLER DC,Delivery Area                                
5117,ANGLE VALE,SA,GAWLER DC,Delivery Area                                
5118,BIBARINGA,SA,GAWLER DC,Delivery Area                                
5118,BUCHFELDE,SA,GAWLER DC,Delivery Area                                
5118,CONCORDIA,SA,GAWLER DC,Delivery Area                                
5118,GAWLER,SA,GAWLER DC,Delivery Area                                
5118,GAWLER BELT,SA,GAWLER DC,Delivery Area                                
5118,GAWLER EAST,SA,GAWLER DC,Delivery Area                                
5118,GAWLER RIVER,SA,GAWLER DC,Delivery Area                                
5118,GAWLER SOUTH,SA,GAWLER DC,Delivery Area                                
5118,GAWLER WEST,SA,GAWLER DC,Delivery Area                                
5118,HEWETT,SA,GAWLER DC,Delivery Area                                
5118,KALBEEBA,SA,GAWLER DC,Delivery Area                                
5118,KANGAROO FLAT,SA,GAWLER DC,Delivery Area                                
5118,KINGSFORD,SA,GAWLER DC,Delivery Area                                
5118,REID,SA,GAWLER DC,Delivery Area                                
5118,WARD BELT,SA,GAWLER DC,Delivery Area                                
5118,WILLASTON,SA,GAWLER DC,Delivery Area                                
5120,BUCKLAND PARK,SA,VIRGINIA LPO,Delivery Area                                
5120,VIRGINIA,SA,VIRGINIA LPO,Delivery Area                                
5121,MACDONALD PARK,SA,ELIZABETH WEST DC,Delivery Area                                
5121,PENFIELD,SA,ELIZABETH WEST DC,Delivery Area                                
5121,PENFIELD GARDENS,SA,ELIZABETH WEST DC,Delivery Area                                
5125,GOLDEN GROVE,SA,MODBURY NORTH DC,Delivery Area                                
5125,GOLDEN GROVE VILLAGE,SA,MODBURY NORTH DC,Delivery Area                                
5125,GREENWITH,SA,MODBURY NORTH DC,Delivery Area                                
5126,FAIRVIEW PARK,SA,MODBURY NORTH DC,Delivery Area                                
5126,SURREY DOWNS,SA,MODBURY NORTH DC,Delivery Area                                
5126,YATALA VALE,SA,MODBURY NORTH DC,Delivery Area                                
5127,WYNN VALE,SA,MODBURY NORTH DC,Delivery Area                                
5131,HOUGHTON,SA,PARACOMBE,Delivery Area                                
5131,LOWER HERMITAGE,SA,PARACOMBE,Delivery Area                                
5131,UPPER HERMITAGE,SA,PARACOMBE,Delivery Area                                
5132,PARACOMBE,SA,PARACOMBE,Delivery Area                                
5133,INGLEWOOD,SA,INGLEWOOD,Delivery Area                                
5134,CHERRYVILLE,SA,VERDUN DC,Delivery Area                                
5134,MONTACUTE,SA,VERDUN DC,Delivery Area                                
5136,NORTON SUMMIT,SA,VERDUN DC,Delivery Area                                
5137,ASHTON,SA,VERDUN DC,Delivery Area                                
5137,MARBLE HILL,SA,VERDUN DC,Delivery Area                                
5138,BASKET RANGE,SA,VERDUN DC,Delivery Area                                
5139,FOREST RANGE,SA,VERDUN DC,Delivery Area                                
5140,GREENHILL,SA,VERDUN DC,Delivery Area                                
5141,HORSNELL GULLY,SA,VERDUN DC,Delivery Area                                
5141,SUMMERTOWN,SA,VERDUN DC,Delivery Area                                
5142,URAIDLA,SA,VERDUN DC,Delivery Area                                
5144,CAREY GULLY,SA,VERDUN DC,Delivery Area                                
5150,EAGLE ON THE HILL,SA,VERDUN DC,Delivery Area                                
5152,CLELAND,SA,VERDUN DC,Delivery Area                                
5152,CRAFERS,SA,VERDUN DC,Delivery Area                                
5152,CRAFERS WEST,SA,VERDUN DC,Delivery Area                                
5152,MOUNT LOFTY,SA,VERDUN DC,Delivery Area                                
5152,STIRLING,SA,VERDUN DC,Delivery Area                                
5153,BIGGS FLAT,SA,VERDUN DC,Delivery Area                                
5153,BRADBURY,SA,VERDUN DC,Delivery Area                                
5153,CHAPEL HILL,SA,VERDUN DC,Delivery Area                                
5153,ECHUNGA,SA,VERDUN DC,Delivery Area                                
5153,FLAXLEY,SA,VERDUN DC,Delivery Area                                
5153,GREEN HILLS RANGE,SA,NULL,Delivery Area                                
5153,HEATHFIELD,SA,VERDUN DC,Delivery Area                                
5153,IRONBANK,SA,VERDUN DC,Delivery Area                                
5153,LONGWOOD,SA,VERDUN DC,Delivery Area                                
5153,MACCLESFIELD,SA,VERDUN DC,Delivery Area                                
5153,MYLOR,SA,VERDUN DC,Delivery Area                                
5153,SCOTT CREEK,SA,VERDUN DC,Delivery Area                                
5154,ALDGATE,SA,VERDUN DC,Delivery Area                                
5155,BRIDGEWATER,SA,VERDUN DC,Delivery Area                                
5155,MOUNT GEORGE,SA,VERDUN DC,Delivery Area                                
5156,UPPER STURT,SA,VERDUN DC,Delivery Area                                
5157,ASHBOURNE,SA,VERDUN DC,Delivery Area                                
5157,BULL CREEK,SA,VERDUN DC,Delivery Area                                
5157,CHERRY GARDENS,SA,VERDUN DC,Delivery Area                                
5157,CLARENDON,SA,VERDUN DC,Delivery Area                                
5157,COROMANDEL EAST,SA,VERDUN DC,Delivery Area                                
5157,DORSET VALE,SA,VERDUN DC,Delivery Area                                
5157,KANGARILLA,SA,VERDUN DC,Delivery Area                                
5157,MCHARG CREEK,SA,VERDUN DC,Delivery Area                                
5158,HALLETT COVE,SA,SOMERTON PARK DC,Delivery Area                                
5158,O'HALLORAN HILL,SA,SOMERTON PARK DC,Delivery Area                                
5158,SHEIDOW PARK,SA,SOMERTON PARK DC,Delivery Area                                
5158,TROTT PARK,SA,SOMERTON PARK DC,Delivery Area                                
5159,ABERFOYLE PARK,SA,SOMERTON PARK DC,Delivery Area                                
5159,CHANDLERS HILL,SA,SOMERTON PARK DC,Delivery Area                                
5159,FLAGSTAFF HILL,SA,SOMERTON PARK DC,Delivery Area                                
5159,HAPPY VALLEY,SA,SOMERTON PARK DC,Delivery Area                                
5160,LONSDALE,SA,LONSDALE DC,Delivery Area                                
5160,PORT STANVAC,SA,LONSDALE DC,Delivery Area                                
5161,OLD REYNELLA,SA,LONSDALE DC,Delivery Area                                
5161,REYNELLA,SA,LONSDALE DC,Delivery Area                                
5161,REYNELLA EAST,SA,LONSDALE DC,Delivery Area                                
5162,MORPHETT VALE,SA,LONSDALE DC,Delivery Area                                
5162,WOODCROFT,SA,LONSDALE DC,Delivery Area                                
5163,HACKHAM,SA,LONSDALE DC,Delivery Area                                
5163,HACKHAM WEST,SA,LONSDALE DC,Delivery Area                                
5163,HUNTFIELD HEIGHTS,SA,LONSDALE DC,Delivery Area                                
5163,ONKAPARINGA HILLS,SA,LONSDALE DC,Delivery Area                                
5164,CHRISTIE DOWNS,SA,LONSDALE DC,Delivery Area                                
5165,CHRISTIES BEACH,SA,LONSDALE DC,Delivery Area                                
5165,CHRISTIES BEACH NORTH,SA,LONSDALE DC,Delivery Area                                
5166,O'SULLIVAN BEACH,SA,LONSDALE DC,Delivery Area                                
5167,PORT NOARLUNGA,SA,LONSDALE DC,Delivery Area                                
5167,PORT NOARLUNGA SOUTH,SA,LONSDALE DC,Delivery Area                                
5168,NOARLUNGA CENTRE,SA,LONSDALE DC,Delivery Area                                
5168,NOARLUNGA DOWNS,SA,LONSDALE DC,Delivery Area                                
5168,OLD NOARLUNGA,SA,LONSDALE DC,Delivery Area                                
5169,MOANA,SA,LONSDALE DC,Delivery Area                                
5169,SEAFORD,SA,LONSDALE DC,Delivery Area                                
5169,SEAFORD HEIGHTS,SA,LONSDALE DC,Delivery Area                                
5169,SEAFORD MEADOWS,SA,LONSDALE DC,Delivery Area                                
5169,SEAFORD RISE,SA,LONSDALE DC,Delivery Area                                
5170,MASLIN BEACH,SA,LONSDALE DC,Delivery Area                                
5171,BLEWITT SPRINGS,SA,MCLAREN VALE,Delivery Area                                
5171,MCLAREN FLAT,SA,MCLAREN VALE,Delivery Area                                
5171,MCLAREN VALE,SA,MCLAREN VALE,Delivery Area                                
5171,PEDLER CREEK,SA,MCLAREN VALE,Delivery Area                                
5171,TATACHILLA,SA,MCLAREN VALE,Delivery Area                                
5172,DINGABLEDINGA,SA,WILLUNGA,Delivery Area                                
5172,HOPE FOREST,SA,WILLUNGA,Delivery Area                                
5172,KUITPO,SA,WILLUNGA,Delivery Area                                
5172,KUITPO COLONY,SA,WILLUNGA,Delivery Area                                
5172,KYEEMA,SA,WILLUNGA,Delivery Area                                
5172,MONTARRA,SA,WILLUNGA,Delivery Area                                
5172,PAGES FLAT,SA,WILLUNGA,Delivery Area                                
5172,THE RANGE,SA,WILLUNGA,Delivery Area                                
5172,WHITES VALLEY,SA,WILLUNGA,Delivery Area                                
5172,WILLUNGA,SA,WILLUNGA,Delivery Area                                
5172,WILLUNGA HILL,SA,WILLUNGA,Delivery Area                                
5172,WILLUNGA SOUTH,SA,WILLUNGA,Delivery Area                                
5172,YUNDI,SA,WILLUNGA,Delivery Area                                
5173,ALDINGA,SA,ALDINGA BEACH,Delivery Area                                
5173,ALDINGA BEACH,SA,ALDINGA BEACH,Delivery Area                                
5173,PORT WILLUNGA,SA,ALDINGA BEACH,Delivery Area                                
5173,SILVER SANDS,SA,ALDINGA BEACH,Delivery Area                                
5174,SELLICKS BEACH,SA,SELLICKS BEACH,Delivery Area                                
5174,SELLICKS HILL,SA,SELLICKS BEACH,Delivery Area                                
5201,BLACKFELLOWS CREEK,SA,MEADOWS,Delivery Area                                
5201,MEADOWS,SA,MEADOWS,Delivery Area                                
5201,PARIS CREEK,SA,MEADOWS,Delivery Area                                
5201,PROSPECT HILL,SA,MEADOWS,Delivery Area                                
5202,HINDMARSH TIERS,SA,MYPONGA,Delivery Area                                
5202,MYPONGA,SA,MYPONGA,Delivery Area                                
5202,MYPONGA BEACH,SA,MYPONGA,Delivery Area                                
5203,BALD HILLS,SA,YANKALILLA LPO,Delivery Area                                
5203,PARAWA,SA,YANKALILLA LPO,Delivery Area                                
5203,TORRENS VALE,SA,YANKALILLA LPO,Delivery Area                                
5203,TUNKALILLA,SA,YANKALILLA LPO,Delivery Area                                
5203,WATTLE FLAT,SA,YANKALILLA LPO,Delivery Area                                
5203,YANKALILLA,SA,YANKALILLA LPO,Delivery Area                                
5204,CAPE JERVIS,SA,NORMANVILLE,Delivery Area                                
5204,CARRICKALINGA,SA,NORMANVILLE,Delivery Area                                
5204,DEEP CREEK,SA,NORMANVILLE,Delivery Area                                
